Nº do cliente;Safra;Estado;Renda Mensal;Endividamento;Quantidade de Cheques sem Fundo;Quantidade de Restritivos;Valor dos Restritivos;Quantidade de Protestos;Valor dos Protestos;Modelo Score 1;Modelo Score 2;Modelo Score 3;Modelo Score 4;Performance 30D3M EVER;Performance 60D6M EVER;Performance 60D9M EVER;Performance 90D9M EVER;Performance 90D12M EVER
42648838;2020-05-01 00:00:00 UTC;PR;1226;Até 25%;0;1;143;0;0;185;255;203;488;BOM;BOM;BOM;BOM;BOM
1074428302;2020-08-01 00:00:00 UTC;RS;4404;Acima de 100%;0;5;13976;0;0;237;244;345;679;MAU;MAU;MAU;MAU;
1080639439;2020-08-01 00:00:00 UTC;MS;1119;Acima de 100%;0;4;6674;0;0;137;209;282;650;BOM;BOM;BOM;BOM;
1157852397;2020-07-01 00:00:00 UTC;MG;3564;Até 25%;0;0;0;0;0;660;659;762;828;BOM;BOM;BOM;BOM;
762410008;2020-06-01 00:00:00 UTC;BA;3492;Até 25%;0;0;0;0;0;605;662;649;698;BOM;BOM;BOM;BOM;BOM
349795652;2020-07-01 00:00:00 UTC;RJ;1491;Até 25%;0;0;0;0;0;736;673;649;653;BOM;BOM;BOM;BOM;
667903296;2020-05-01 00:00:00 UTC;PR;2693;Até 25%;0;0;0;0;0;932;758;821;950;BOM;BOM;BOM;BOM;BOM
812099104;2020-08-01 00:00:00 UTC;MS;3492;Até 25%;0;0;0;0;0;708;628;719;747;MAU;MAU;MAU;MAU;
760583203;2020-08-01 00:00:00 UTC;MG;3366;Até 25%;0;0;0;0;0;186;596;206;568;BOM;BOM;BOM;BOM;
1185010898;2020-07-01 00:00:00 UTC;SP;3429;Até 25%;0;0;0;0;0;514;619;610;713;BOM;BOM;BOM;BOM;
167602300;2020-09-01 00:00:00 UTC;SP;1510;Até 25%;0;0;0;0;0;293;595;498;688;BOM;BOM;BOM;BOM;
604086908;2020-08-01 00:00:00 UTC;RS;3492;Acima de 100%;0;5;6570;0;0;136;213;243;648;BOM;BOM;MAU;BOM;
765454683;2020-10-01 00:00:00 UTC;MG;3367;Acima de 100%;0;16;13494;0;0;2;214;180;416;MAU;MAU;;;
333597981;2020-05-01 00:00:00 UTC;RJ;3492;Até 25%;0;2;200;0;0;69;217;243;550;MAU;MAU;MAU;MAU;MAU
929501772;2020-10-01 00:00:00 UTC;PR;2518;Até 25%;0;0;0;0;0;706;637;704;746;BOM;BOM;;;
408009838;2020-08-01 00:00:00 UTC;MS;4404;26 a 50%;0;1;988;0;0;226;182;290;597;BOM;BOM;MAU;BOM;
681421653;2020-05-01 00:00:00 UTC;PR;2024;Até 25%;2;0;0;0;0;281;419;511;588;BOM;BOM;BOM;BOM;BOM
626739290;2020-06-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;375;694;472;764;BOM;BOM;BOM;BOM;BOM
1104631478;2020-06-01 00:00:00 UTC;MS;1091;Até 25%;0;0;0;0;0;292;558;244;612;BOM;BOM;BOM;BOM;BOM
530162199;2020-08-01 00:00:00 UTC;RJ;2397;Até 25%;0;0;0;0;0;761;746;795;800;BOM;BOM;BOM;BOM;
1152615556;2020-06-01 00:00:00 UTC;MG;3492;Até 25%;0;1;272;0;0;162;233;219;597;MAU;MAU;MAU;MAU;MAU
408618773;2020-06-01 00:00:00 UTC;MS;1666;Até 25%;0;1;114;0;0;210;243;227;471;BOM;BOM;BOM;BOM;BOM
1054211660;2020-07-01 00:00:00 UTC;RJ;2518;Acima de 100%;0;1;7819;6;1578;100;237;258;659;BOM;BOM;BOM;BOM;
791395314;2020-05-01 00:00:00 UTC;BA;2405;Até 25%;0;0;0;0;0;569;630;423;764;BOM;BOM;BOM;BOM;BOM
887728831;2020-10-01 00:00:00 UTC;MS;2518;Até 25%;0;0;0;0;0;439;622;589;741;BOM;BOM;;;
49956058;2020-10-01 00:00:00 UTC;MS;1304;Até 25%;0;0;0;0;0;610;615;496;761;BOM;BOM;;;
678985913;2020-07-01 00:00:00 UTC;PR;3154;Até 25%;0;0;0;0;0;622;634;641;818;BOM;BOM;BOM;BOM;
921220256;2020-07-01 00:00:00 UTC;SP;1111;Até 25%;0;0;0;0;0;567;590;542;719;BOM;BOM;BOM;BOM;
675697664;2020-09-01 00:00:00 UTC;GO;1216;51 a 75%;0;2;905;0;0;91;233;250;476;BOM;BOM;BOM;BOM;
869338994;2020-05-01 00:00:00 UTC;GO;2002;76 a 100%;0;3;700;14;6621;277;224;305;623;BOM;BOM;MAU;MAU;MAU
178684917;2020-07-01 00:00:00 UTC;MG;1513;76 a 100%;0;1;70;5;1480;118;143;282;565;MAU;MAU;MAU;MAU;
645250914;2020-05-01 00:00:00 UTC;MG;4280;Até 25%;0;0;0;0;0;632;618;647;764;MAU;BOM;BOM;BOM;BOM
850583796;2020-06-01 00:00:00 UTC;BA;3369;Acima de 100%;0;7;2694;0;0;2;215;243;574;MAU;MAU;MAU;MAU;MAU
780190910;2020-05-01 00:00:00 UTC;PR;1215;Até 25%;0;0;0;0;0;331;585;425;649;MAU;MAU;MAU;MAU;MAU
717227031;2020-10-01 00:00:00 UTC;MG;1486;Até 25%;0;0;0;0;0;640;646;698;758;BOM;BOM;;;
554276025;2020-06-01 00:00:00 UTC;MG;1257;Até 25%;0;0;0;0;0;570;636;470;707;MAU;MAU;MAU;BOM;BOM
325803613;2020-08-01 00:00:00 UTC;RJ;1487;Acima de 100%;0;0;0;7;12209;70;218;250;483;BOM;BOM;BOM;BOM;
1066024999;2020-10-01 00:00:00 UTC;RS;4534;Até 25%;0;1;2364;0;0;244;244;305;734;BOM;BOM;;;
769108293;2020-09-01 00:00:00 UTC;GO;1243;Até 25%;0;0;0;0;0;375;622;337;611;BOM;BOM;BOM;BOM;
618335987;2020-09-01 00:00:00 UTC;SP;4274;Até 25%;1;0;0;0;0;345;517;628;825;BOM;BOM;MAU;MAU;
913425888;2020-07-01 00:00:00 UTC;PR;1386;Acima de 100%;16;3;4469;0;0;117;123;235;552;BOM;BOM;BOM;BOM;
179172065;2020-05-01 00:00:00 UTC;GO;3042;Acima de 100%;0;3;1628;0;0;2;214;196;572;BOM;MAU;MAU;MAU;MAU
1082466244;2020-05-01 00:00:00 UTC;TO;3367;Até 25%;0;0;0;0;0;220;634;356;682;BOM;BOM;BOM;BOM;BOM
962993197;2020-09-01 00:00:00 UTC;PR;4274;Até 25%;0;0;0;0;0;738;652;732;783;BOM;BOM;BOM;BOM;
791517101;2020-06-01 00:00:00 UTC;PR;3299;26 a 50%;2;2;1102;0;0;107;130;235;574;BOM;BOM;BOM;BOM;BOM
804304736;2020-05-01 00:00:00 UTC;MG;1101;Até 25%;0;0;0;0;0;587;642;638;764;BOM;BOM;MAU;BOM;BOM
929258198;2020-09-01 00:00:00 UTC;GO;3365;Até 25%;0;1;49;0;0;61;233;172;702;BOM;BOM;BOM;BOM;
344924172;2020-08-01 00:00:00 UTC;MS;3492;Até 25%;0;0;0;0;0;388;692;481;731;BOM;BOM;BOM;BOM;
1182331584;2020-05-01 00:00:00 UTC;MG;2396;Até 25%;0;0;0;0;0;976;714;863;846;BOM;BOM;BOM;BOM;BOM
113285298;2020-06-01 00:00:00 UTC;MS;1079;Acima de 100%;0;7;3492;0;0;137;235;274;589;BOM;MAU;MAU;MAU;MAU
748039142;2020-05-01 00:00:00 UTC;SP;3370;Até 25%;0;0;0;0;0;717;602;569;696;MAU;MAU;MAU;BOM;MAU
267467640;2020-09-01 00:00:00 UTC;MG;2392;Até 25%;0;0;0;0;0;416;610;583;749;BOM;BOM;BOM;BOM;
293895419;2020-10-01 00:00:00 UTC;SC;4017;Acima de 100%;0;2;3179;0;0;223;237;313;617;BOM;BOM;;;
959461374;2020-06-01 00:00:00 UTC;RS;1164;Até 25%;0;0;0;0;0;630;649;591;661;BOM;BOM;BOM;BOM;BOM
515547759;2020-05-01 00:00:00 UTC;RJ;3429;Até 25%;0;0;0;0;0;589;623;717;754;BOM;BOM;BOM;BOM;BOM
510432705;2020-10-01 00:00:00 UTC;PR;3565;Até 25%;0;0;0;0;0;658;639;718;797;BOM;BOM;;;
1186715916;2020-06-01 00:00:00 UTC;RS;3436;Até 25%;0;0;0;0;0;811;670;816;901;BOM;BOM;BOM;BOM;BOM
1092818139;2020-06-01 00:00:00 UTC;SP;3368;Até 25%;0;0;0;0;0;637;659;560;724;MAU;MAU;MAU;MAU;MAU
16708207;2020-09-01 00:00:00 UTC;SC;3368;Até 25%;0;0;0;0;0;833;719;836;836;MAU;MAU;MAU;MAU;
572665862;2020-09-01 00:00:00 UTC;SC;1058;26 a 50%;0;1;250;0;0;135;243;227;523;MAU;MAU;MAU;MAU;
1098420341;2020-05-01 00:00:00 UTC;MG;2518;Acima de 100%;0;5;1744;8;2823;175;139;164;606;MAU;MAU;MAU;MAU;MAU
289998235;2020-07-01 00:00:00 UTC;RS;2518;Até 25%;0;0;0;0;0;632;647;394;774;BOM;BOM;BOM;BOM;
438821949;2020-06-01 00:00:00 UTC;PR;1325;Até 25%;0;-3;0;3;215;224;226;329;616;BOM;BOM;BOM;BOM;MAU
1159435628;2020-09-01 00:00:00 UTC;PR;3756;Até 25%;0;0;0;0;0;811;630;700;791;BOM;BOM;BOM;BOM;
300350130;2020-07-01 00:00:00 UTC;BA;3365;Até 25%;0;0;0;0;0;485;627;640;679;BOM;BOM;BOM;BOM;
665345769;2020-08-01 00:00:00 UTC;PR;1263;Acima de 100%;0;-4;0;25;8080;258;216;266;594;BOM;MAU;MAU;MAU;
140809160;2020-07-01 00:00:00 UTC;PR;3370;Até 25%;0;0;0;0;0;661;672;574;791;BOM;BOM;BOM;BOM;
1117175539;2020-06-01 00:00:00 UTC;RS;4018;Até 25%;0;0;0;0;0;727;647;746;811;BOM;BOM;BOM;BOM;BOM
473044096;2020-09-01 00:00:00 UTC;MG;1526;Até 25%;0;0;0;2;220;143;230;227;497;BOM;BOM;BOM;BOM;
268929084;2020-09-01 00:00:00 UTC;MG;1202;Até 25%;0;0;0;0;0;771;672;816;851;BOM;BOM;MAU;BOM;
299132260;2020-07-01 00:00:00 UTC;RS;3305;Até 25%;0;0;0;0;0;458;657;760;803;BOM;BOM;BOM;BOM;
675210516;2020-07-01 00:00:00 UTC;RS;2711;Até 25%;0;0;0;0;0;740;709;722;811;BOM;MAU;MAU;BOM;
260769355;2020-06-01 00:00:00 UTC;MS;1388;Até 25%;0;0;0;0;0;326;595;391;639;BOM;BOM;BOM;BOM;BOM
1001599676;2020-08-01 00:00:00 UTC;TO;3492;Até 25%;0;0;0;0;0;326;673;505;646;BOM;BOM;BOM;BOM;
488754619;2020-05-01 00:00:00 UTC;GO;3365;Acima de 100%;6;2;6857;0;0;138;162;250;571;BOM;BOM;MAU;MAU;MAU
143123113;2020-10-01 00:00:00 UTC;MG;4278;Até 25%;0;0;0;0;0;713;649;723;883;BOM;BOM;;;
197440115;2020-05-01 00:00:00 UTC;MS;4143;Acima de 100%;0;6;16695;1;631;201;249;243;617;MAU;MAU;MAU;BOM;BOM
1141532939;2020-09-01 00:00:00 UTC;TO;4274;76 a 100%;0;3;2401;0;0;102;213;235;615;BOM;MAU;MAU;MAU;
286953560;2020-07-01 00:00:00 UTC;GO;4404;Até 25%;0;0;0;0;0;621;592;579;835;MAU;MAU;MAU;MAU;
220092497;2020-08-01 00:00:00 UTC;RS;1267;Até 25%;0;0;0;0;0;454;608;461;699;BOM;BOM;BOM;BOM;
546847018;2020-09-01 00:00:00 UTC;SP;3690;Até 25%;0;0;0;0;0;624;637;592;835;BOM;BOM;BOM;BOM;
869582568;2020-06-01 00:00:00 UTC;BA;4017;Acima de 100%;0;3;16546;0;0;224;222;243;619;BOM;BOM;MAU;MAU;MAU
430053285;2020-07-01 00:00:00 UTC;RS;4143;Até 25%;0;0;0;0;0;564;606;497;691;BOM;BOM;MAU;MAU;
131066200;2020-09-01 00:00:00 UTC;RS;1696;Até 25%;1;0;0;0;0;266;465;441;582;BOM;BOM;BOM;BOM;
1089286316;2020-05-01 00:00:00 UTC;PR;4149;Até 25%;0;1;173;0;0;102;264;243;718;BOM;MAU;MAU;BOM;BOM
842302280;2020-06-01 00:00:00 UTC;RS;3365;Acima de 100%;0;4;10891;0;0;167;218;274;600;BOM;MAU;MAU;MAU;MAU
699689703;2020-08-01 00:00:00 UTC;PR;4404;51 a 75%;0;6;976;0;0;274;212;290;665;BOM;BOM;BOM;BOM;
434315830;2020-07-01 00:00:00 UTC;MG;3184;Acima de 100%;0;1;18256;0;0;250;536;305;656;BOM;MAU;MAU;MAU;
302542296;2020-07-01 00:00:00 UTC;RJ;4284;Acima de 100%;0;5;4542;0;0;184;225;250;472;MAU;BOM;BOM;BOM;
467198320;2020-10-01 00:00:00 UTC;GO;3492;Até 25%;0;0;0;0;0;592;641;538;709;BOM;BOM;;;
1208759363;2020-10-01 00:00:00 UTC;PR;3368;Até 25%;0;0;0;0;0;666;652;622;764;BOM;BOM;;;
1060301010;2020-06-01 00:00:00 UTC;RS;1369;76 a 100%;0;2;976;0;0;70;235;188;560;BOM;MAU;MAU;MAU;MAU
495087543;2020-07-01 00:00:00 UTC;SP;1123;Acima de 100%;0;1;12386;0;0;146;240;321;808;BOM;BOM;BOM;BOM;
242866666;2020-07-01 00:00:00 UTC;MS;1502;Até 25%;0;0;0;0;0;947;752;861;857;BOM;BOM;BOM;BOM;
83569270;2020-10-01 00:00:00 UTC;GO;3492;Até 25%;0;0;0;0;0;431;666;505;773;BOM;BOM;;;
703952248;2020-08-01 00:00:00 UTC;PR;3370;Até 25%;0;0;0;0;0;787;612;628;788;MAU;MAU;MAU;MAU;
366358684;2020-08-01 00:00:00 UTC;PR;1121;26 a 50%;0;1;1219;0;0;270;234;337;705;BOM;MAU;MAU;MAU;
226425421;2020-10-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;389;584;410;640;BOM;BOM;;;
500689745;2020-08-01 00:00:00 UTC;MS;1647;Acima de 100%;3;1;1560;0;0;186;101;266;628;BOM;BOM;BOM;BOM;
1116931965;2020-09-01 00:00:00 UTC;RJ;1505;Até 25%;0;0;0;0;0;487;687;693;654;BOM;BOM;BOM;BOM;
273069842;2020-06-01 00:00:00 UTC;SP;3299;26 a 50%;0;2;382;0;0;50;208;219;624;BOM;BOM;BOM;BOM;BOM
571691566;2020-09-01 00:00:00 UTC;RS;1062;Até 25%;0;0;0;0;0;499;642;605;450;BOM;BOM;BOM;BOM;
856185998;2020-08-01 00:00:00 UTC;MG;3366;Até 25%;0;0;0;0;0;282;572;470;596;BOM;MAU;MAU;MAU;
456602851;2020-07-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;533;688;610;759;BOM;BOM;BOM;BOM;
907336538;2020-08-01 00:00:00 UTC;SP;1404;Até 25%;0;0;0;0;0;360;575;291;557;BOM;BOM;BOM;BOM;
13176384;2020-05-01 00:00:00 UTC;MG;3367;Até 25%;0;0;0;0;0;437;649;481;816;BOM;BOM;BOM;BOM;BOM
167845874;2020-09-01 00:00:00 UTC;SP;4274;Até 25%;0;0;0;0;0;441;608;419;747;MAU;BOM;BOM;BOM;
98670858;2020-05-01 00:00:00 UTC;RJ;3370;Acima de 100%;0;7;9457;0;0;130;243;235;582;MAU;BOM;BOM;BOM;BOM
810394086;2020-10-01 00:00:00 UTC;SP;1297;Até 25%;0;0;0;0;0;472;623;538;712;BOM;BOM;;;
722463872;2020-06-01 00:00:00 UTC;TO;4020;Até 25%;0;0;0;0;0;560;633;613;851;BOM;BOM;BOM;BOM;BOM
58968296;2020-09-01 00:00:00 UTC;GO;1226;Até 25%;0;0;0;0;0;804;763;716;856;BOM;BOM;BOM;BOM;
572178714;2020-05-01 00:00:00 UTC;RS;4548;Até 25%;0;0;0;0;0;498;572;558;745;BOM;MAU;MAU;MAU;MAU
144219196;2020-09-01 00:00:00 UTC;RJ;1678;Até 25%;0;-1;0;1;774;154;233;282;730;BOM;BOM;BOM;BOM;
429322563;2020-09-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;532;646;367;622;BOM;BOM;BOM;BOM;
1209246511;2020-06-01 00:00:00 UTC;RS;3492;26 a 50%;0;2;1077;0;0;277;213;297;715;BOM;MAU;MAU;MAU;MAU
891017080;2020-09-01 00:00:00 UTC;SC;3299;Até 25%;0;0;0;0;0;542;603;430;688;BOM;BOM;MAU;BOM;
1144455827;2020-06-01 00:00:00 UTC;SP;3210;Até 25%;0;0;0;0;0;599;606;484;652;MAU;MAU;MAU;MAU;MAU
1022912401;2020-09-01 00:00:00 UTC;RJ;1369;Até 25%;0;0;0;0;0;640;672;633;703;BOM;MAU;MAU;MAU;
242501305;2020-07-01 00:00:00 UTC;SC;4013;Acima de 100%;0;1;1882;0;0;208;231;243;643;BOM;BOM;BOM;BOM;
230322605;2020-08-01 00:00:00 UTC;RJ;3370;Até 25%;0;0;0;0;0;556;650;570;704;BOM;BOM;BOM;BOM;
850462009;2020-07-01 00:00:00 UTC;TO;2518;Até 25%;0;0;0;0;0;395;582;357;646;BOM;MAU;MAU;MAU;
453923537;2020-06-01 00:00:00 UTC;SP;1240;Acima de 100%;0;3;28915;0;0;118;223;297;628;BOM;BOM;BOM;BOM;BOM
866537893;2020-08-01 00:00:00 UTC;RJ;1152;Até 25%;0;0;0;0;0;196;599;183;496;BOM;MAU;MAU;MAU;
953493811;2020-10-01 00:00:00 UTC;TO;4023;Até 25%;0;1;42;0;0;168;240;313;742;BOM;BOM;;;
838039735;2020-05-01 00:00:00 UTC;GO;3627;Até 25%;0;0;0;0;0;548;603;510;664;BOM;BOM;BOM;BOM;BOM
957147421;2020-08-01 00:00:00 UTC;TO;11647;Até 25%;0;0;0;0;0;615;620;670;883;BOM;BOM;BOM;BOM;
984062348;2020-06-01 00:00:00 UTC;MG;3169;Até 25%;0;0;0;0;0;624;591;652;719;BOM;BOM;BOM;BOM;MAU
1091843843;2020-05-01 00:00:00 UTC;SC;3172;Acima de 100%;0;3;20471;0;0;269;253;250;804;BOM;BOM;BOM;BOM;BOM
24624362;2020-10-01 00:00:00 UTC;RS;3369;Até 25%;0;0;0;0;0;699;671;698;744;BOM;BOM;;;
573518371;2020-09-01 00:00:00 UTC;RS;4020;26 a 50%;0;1;448;0;0;250;270;266;678;BOM;BOM;BOM;BOM;
30226564;2020-09-01 00:00:00 UTC;RS;1119;Até 25%;1;0;0;1;119;118;177;196;628;BOM;BOM;BOM;BOM;
67249812;2020-06-01 00:00:00 UTC;RS;1403;Até 25%;0;0;0;0;0;557;637;590;691;BOM;BOM;BOM;BOM;BOM
1206323623;2020-06-01 00:00:00 UTC;SP;3366;Até 25%;0;0;0;0;0;504;663;599;717;BOM;BOM;BOM;BOM;BOM
965428937;2020-10-01 00:00:00 UTC;SC;3492;51 a 75%;0;2;533;0;0;39;239;211;593;BOM;MAU;;;
822938147;2020-06-01 00:00:00 UTC;BA;2978;Acima de 100%;0;3;2525;0;0;197;248;321;772;BOM;BOM;BOM;BOM;BOM
508362326;2020-08-01 00:00:00 UTC;RS;1164;Até 25%;0;0;0;0;0;515;593;706;685;BOM;BOM;BOM;BOM;
633072214;2020-10-01 00:00:00 UTC;RJ;4143;Até 25%;0;0;0;0;0;703;648;682;805;BOM;BOM;;;
1105605774;2020-07-01 00:00:00 UTC;BA;3373;Até 25%;0;0;0;0;0;903;689;767;895;BOM;BOM;BOM;BOM;
764602174;2020-10-01 00:00:00 UTC;PR;3492;Até 25%;0;0;0;0;0;431;656;456;720;BOM;BOM;;;
235437659;2020-05-01 00:00:00 UTC;RJ;3365;Acima de 100%;0;3;1994;0;0;30;223;203;567;BOM;BOM;BOM;BOM;BOM
427982906;2020-09-01 00:00:00 UTC;MS;2518;Acima de 100%;0;9;46855;0;0;191;261;313;614;BOM;MAU;MAU;MAU;
941558685;2020-08-01 00:00:00 UTC;SP;1158;Até 25%;0;0;0;0;0;510;667;609;746;BOM;BOM;BOM;BOM;
660717863;2020-09-01 00:00:00 UTC;SP;4013;Até 25%;0;0;0;0;0;572;611;472;683;BOM;BOM;MAU;MAU;
580338443;2020-09-01 00:00:00 UTC;MS;1851;Até 25%;0;2;831;0;0;218;246;258;591;BOM;BOM;BOM;BOM;
1184401963;2020-10-01 00:00:00 UTC;RS;4664;Até 25%;0;0;0;0;0;952;697;886;835;BOM;MAU;;;
389863575;2020-06-01 00:00:00 UTC;TO;1350;Até 25%;0;0;0;0;0;604;702;547;698;BOM;BOM;BOM;BOM;BOM
253583922;2020-09-01 00:00:00 UTC;MG;1328;Acima de 100%;0;3;2671;0;0;229;286;290;633;BOM;BOM;BOM;BOM;
416413141;2020-07-01 00:00:00 UTC;RS;1540;Até 25%;0;0;0;0;0;618;615;530;726;BOM;BOM;BOM;BOM;
558538570;2020-08-01 00:00:00 UTC;RS;1483;26 a 50%;22;3;545;0;0;65;113;180;544;BOM;BOM;BOM;BOM;
63717989;2020-10-01 00:00:00 UTC;BA;1344;51 a 75%;0;0;0;1;1120;199;240;250;513;BOM;BOM;;;
1113156568;2020-05-01 00:00:00 UTC;MG;4147;Até 25%;0;0;0;0;0;494;640;613;747;BOM;BOM;BOM;BOM;MAU
627713586;2020-06-01 00:00:00 UTC;BA;2518;Acima de 100%;0;3;5094;0;0;201;208;211;572;MAU;MAU;MAU;MAU;MAU
323976808;2020-05-01 00:00:00 UTC;SP;8034;Acima de 100%;0;7;51315;1;363;222;236;329;784;MAU;MAU;MAU;MAU;MAU
95139035;2020-06-01 00:00:00 UTC;BA;1048;26 a 50%;0;2;396;0;0;140;224;282;630;BOM;MAU;MAU;MAU;MAU
899176809;2020-05-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;572;647;629;773;BOM;BOM;BOM;BOM;BOM
863127857;2020-07-01 00:00:00 UTC;TO;2350;Até 25%;0;1;64;0;0;250;240;313;758;BOM;BOM;MAU;BOM;
673261924;2020-05-01 00:00:00 UTC;TO;2129;Acima de 100%;0;15;12174;0;0;110;179;203;576;BOM;BOM;BOM;BOM;BOM
1004644351;2020-07-01 00:00:00 UTC;SP;2396;Até 25%;0;0;0;0;0;342;600;368;711;BOM;BOM;BOM;BOM;
94895461;2020-05-01 00:00:00 UTC;MS;4143;Até 25%;0;0;0;0;0;716;650;689;726;BOM;BOM;BOM;BOM;BOM
15490337;2020-08-01 00:00:00 UTC;SP;3429;Acima de 100%;0;3;42385;0;0;109;174;266;620;MAU;MAU;MAU;MAU;
184408906;2020-07-01 00:00:00 UTC;MG;3492;Acima de 100%;0;2;5134;0;0;116;231;227;655;BOM;MAU;MAU;MAU;
1175998660;2020-09-01 00:00:00 UTC;GO;3374;Até 25%;0;0;0;0;0;901;769;794;881;BOM;BOM;BOM;BOM;
552936368;2020-05-01 00:00:00 UTC;MS;1322;Até 25%;0;0;0;0;0;627;596;632;830;BOM;BOM;BOM;BOM;BOM
204138400;2020-10-01 00:00:00 UTC;BA;1531;Até 25%;0;0;0;0;0;291;624;407;641;BOM;MAU;;;
590203190;2020-07-01 00:00:00 UTC;GO;2395;Até 25%;0;0;0;0;0;511;610;533;695;MAU;MAU;MAU;MAU;
189280386;2020-09-01 00:00:00 UTC;RS;4018;Até 25%;0;0;0;0;0;885;726;848;818;BOM;BOM;BOM;BOM;
1167960718;2020-09-01 00:00:00 UTC;MG;1407;Até 25%;0;0;0;0;0;804;728;835;918;BOM;BOM;BOM;BOM;
1216553731;2020-10-01 00:00:00 UTC;RS;1145;Até 25%;0;1;478;0;0;277;251;282;754;BOM;BOM;;;
522611405;2020-06-01 00:00:00 UTC;BA;3375;Até 25%;0;0;0;0;0;613;619;588;810;BOM;BOM;BOM;BOM;BOM
667172574;2020-08-01 00:00:00 UTC;GO;3371;Até 25%;0;0;0;0;0;608;660;588;757;BOM;BOM;BOM;BOM;
239091269;2020-08-01 00:00:00 UTC;TO;3365;Até 25%;0;1;151;0;0;166;223;188;659;MAU;MAU;MAU;MAU;
551962072;2020-08-01 00:00:00 UTC;MS;1301;Até 25%;0;0;0;0;0;642;667;748;698;BOM;BOM;BOM;BOM;
777024448;2020-06-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;395;691;456;771;BOM;BOM;BOM;BOM;BOM
928771050;2020-09-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;326;662;505;686;BOM;BOM;BOM;BOM;
607984092;2020-09-01 00:00:00 UTC;RS;3369;Até 25%;0;0;0;0;0;766;672;707;787;BOM;BOM;BOM;BOM;
177223473;2020-07-01 00:00:00 UTC;RJ;2393;Até 25%;0;0;0;0;0;171;596;439;618;BOM;BOM;BOM;BOM;
935347548;2020-05-01 00:00:00 UTC;BA;3367;26 a 50%;0;1;250;0;0;21;558;172;724;BOM;BOM;MAU;MAU;MAU
776293726;2020-05-01 00:00:00 UTC;SP;1746;Acima de 100%;0;10;10048;0;0;146;219;266;605;BOM;MAU;MAU;BOM;MAU
478889872;2020-05-01 00:00:00 UTC;MS;1434;Até 25%;0;0;0;0;0;412;561;408;616;BOM;MAU;MAU;BOM;MAU
330066158;2020-07-01 00:00:00 UTC;RS;3368;Até 25%;0;0;0;0;0;794;691;749;819;BOM;BOM;BOM;BOM;
252974987;2020-08-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;503;632;335;727;MAU;BOM;BOM;BOM;
964332854;2020-09-01 00:00:00 UTC;GO;3492;Até 25%;0;0;0;0;0;959;721;845;790;BOM;BOM;BOM;BOM;
469877634;2020-07-01 00:00:00 UTC;RS;4408;26 a 50%;0;0;0;1;802;146;234;266;785;BOM;BOM;BOM;BOM;
1019624152;2020-05-01 00:00:00 UTC;SC;3303;Até 25%;1;0;0;0;0;229;553;574;680;BOM;BOM;BOM;BOM;BOM
540879455;2020-07-01 00:00:00 UTC;RS;3299;Até 25%;0;1;296;0;0;194;233;274;601;BOM;BOM;BOM;BOM;
454532472;2020-05-01 00:00:00 UTC;MS;1424;Até 25%;0;0;0;0;0;425;558;460;577;MAU;MAU;MAU;MAU;MAU
987107023;2020-05-01 00:00:00 UTC;SC;3492;Acima de 100%;0;0;0;0;0;210;246;274;666;BOM;BOM;BOM;BOM;BOM
1206932558;2020-06-01 00:00:00 UTC;GO;1500;26 a 50%;0;2;378;0;0;90;222;219;485;BOM;BOM;BOM;BOM;MAU
160295080;2020-08-01 00:00:00 UTC;RJ;1402;Até 25%;0;1;105;0;0;134;216;258;613;BOM;BOM;BOM;BOM;
845712316;2020-06-01 00:00:00 UTC;BA;3169;Até 25%;0;-1;0;1;273;194;253;282;711;BOM;BOM;BOM;BOM;BOM
256628597;2020-05-01 00:00:00 UTC;MG;3174;Até 25%;0;0;0;0;0;610;645;671;817;BOM;BOM;BOM;BOM;BOM
880421611;2020-10-01 00:00:00 UTC;PR;2518;Até 25%;0;0;0;0;0;630;598;334;690;MAU;MAU;;;
252366052;2020-08-01 00:00:00 UTC;BA;3492;Acima de 100%;0;5;2633;0;0;100;212;266;598;MAU;MAU;MAU;MAU;
1017310199;2020-06-01 00:00:00 UTC;RJ;1321;Acima de 100%;0;1;24891;0;0;2;215;196;446;BOM;BOM;BOM;BOM;BOM
320444985;2020-07-01 00:00:00 UTC;SP;4108;Até 25%;0;-1;0;1;127;267;250;345;661;MAU;BOM;BOM;BOM;
897471791;2020-08-01 00:00:00 UTC;RJ;3367;Até 25%;0;1;113;0;0;2;237;156;653;BOM;BOM;BOM;BOM;
314964570;2020-07-01 00:00:00 UTC;MG;3492;26 a 50%;7;1;396;0;0;92;149;196;689;MAU;MAU;MAU;MAU;
162609033;2020-09-01 00:00:00 UTC;TO;2574;Acima de 100%;1;3;9597;0;0;118;142;235;563;MAU;MAU;MAU;MAU;
